OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-02-08-12220-4,Sample-Routine,Water,,2016-02-08,,,2016-02-10,,,,,,,,,,,4,NITRATE,,WASIT-222,Brenner Creek Tank 7,,,,,48.0976000000,-122.0040000000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731864555,,,Nitrate,Total Recoverable,1.9,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:51:05,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL46569_42576_666,Sample-Routine,Water,Groundwater,2016-07-25,,,,,,,0,ft,,,,,,Tumwater_WHPA,Tumwater WHPA,Thurston County,THURSTONCOUNTY-WEL46569,Tum_Well_MW_96-22,,,,,46.9796980000,-122.9466020000,Grab,THURSTONCOUNTY,Grab sample using bottleware,,Miscellaneous (Other),STORET-980472005,Below Detection Limit,as N,Nitrate,None,,,,Accepted,,Actual,,,,,,,,,,GData values on June 27 2023: gid=1319; SITE_CODE=17N/02W-09D01; SITE_NAME=BHHS; sys_loc_code (Metro_ID)=WEL46569; LAT=46.979698; LON=-122.946602; datetime=2016-07-25 16:00:00; Date_time2=7/25/2016 4:00:00 PM; Date_time_serial=42576.6666666667; sample_utc_offset=8; value=; unit=mg/L; parameter=Nitrate as N; mdl=0.0236; pql=0; matrix=Water; lab_batch=16-18024-43717; qualifier=; dup=0; depth_measured_ft=0,,,,,,,,,,EPA300.0,THURSTONCOUNTY,"Inorganic Anions, Ion Chromatography",,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/THURSTONCOUNTY/activities/THURSTONCOUNTY-WEL46569_42576_666/results/980472005/resdetectqntlmts,Method Detection Level,0.0236,mg/L,,2023-06-30T19:05:59,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-10-24-12100-4,Sample-Routine,Water,,2016-10-24,,,2016-10-27,,,,,,,,,,,4,NITRATE,,WASIT-210,Brenner Creek (Lower),,,,,48.0978500000,-122.0023200000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731865391,,,Nitrate,Total Recoverable,1.1,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:51:09,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-01-11-11410-4,Sample-Routine,Water,,2016-01-11,,,2016-01-15,,,,,,,,,,,4,NITRATE,,WASIT-141,Miller Cr @ Miller Rd culvert,,,,,48.2218400000,-122.3177700000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731870901,,,Nitrate,Total Recoverable,1.7,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:51:32,STORET
KNRD_WQX,Kalispel Indian Community of the Kalispel Reservation (Tribal),KNRD_WQX-6041306-01,Sample-Routine,Water,,2016-04-13,09:45:00,PST,,,,,,,,,,,,KNRD Inorganics and Metals,Inorganics and Metals Sampling Project,,KNRD_WQX-PUMP,Calispell Creek,,,,,48.3433280800,-117.2951491000,Kalispel QAPP 00145,KNRD_WQX,Grab Sample Method,,Water Sampler (Other),STORET-868123999,Not Detected,as N,Nitrate,"Filtered, lab",,,,Final,,,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,Tshimakain Creek Labs,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KNRD_WQX/activities/KNRD_WQX-6041306-01/results/868123999/resdetectqntlmts,Method Detection Level,0.005,mg/L,,2020-12-03T16:36:24,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-DC-05D-160309_TASP,Sample-Routine,Water,,2016-03-09,,,,,,,,,,,,,,SDWA-10-2013-0800,Groundwater Monitoring,,YAKIMAVLYDAIRIES_WQX-DC-05D,DC-05D,,,,,46.3825168800,-120.1202099100,STNDRD_SCP,YAKIMAVLYDAIRIES_WQX,Standard Sample Collection,,Pump/Bailer,STORET-572818268,,,Nitrate,Total,13,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YAKIMAVLYDAIRIES_WQX/activities/YAKIMAVLYDAIRIES_WQX-DC-05D-160309_TASP/results/572818268/resdetectqntlmts,Reporting limit,0.80,mg/L,,2016-09-08T17:50:27,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-05-16-12190-4,Sample-Routine,Water,,2016-05-16,,,2016-05-18,,,,,,,,,,,4,NITRATE,,WASIT-219,Brenner Hatchery Spring 1 West,,,,,48.0949900000,-122.0051100000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731890073,,,Nitrate,Total Recoverable,2.4,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:52:52,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-03-14-10090-4,Sample-Routine,Water,,2016-03-14,,,2016-03-16,,,,,,,,,,,4,NITRATE,,WASIT-009,Harvey Cr (K) below hatchery outfall,,,,,48.2184500000,-122.1364100000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731878722,,,Nitrate,Total Recoverable,0.6,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:52:04,STORET
KITSAPCHD_WQX,Kitsap County Health District,KITSAPCHD_WQX-G-026:201604211200,Sample-Other,Water,,2016-04-21,12:00:00,PDT,,,,,,,,,,,,Hood Canal Regional Pollution,The Hood Canal Regional Pollution Identification and Correction (PIC) Program,,KITSAPCHD_WQX-G-026,Shoreline Segment G-026,,,,,47.4300800000,-123.1235000000,WQ_sample,KITSAPCHD_WQX,WaterQuality_sample,,Water Bottle,STORET-603575646,,as NO3,Nitrate,Filterable,0.619,mg/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KITSAPCHD_WQX/activities/KITSAPCHD_WQX-G-026%3A201604211200/results/603575646/resdetectqntlmts,Lower Reporting Limit,0.0021,mg/L,,2017-03-23T17:52:43,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SNE2_SAMP_2016-07-11,Sample-Routine,Water,,2016-07-11,,,,,,,,,,,,,,SWQMP,Swinomish Water Quality Monitoring Program,,SWINOMISH-SNE2,Snee-Oosh Creek,,,,,48.3960976166,-122.5353937413,Lab-SampleW,SWINOMISH,Lab-SampleW -Water Bottle,,Water Bottle,STORET-648640186,,,Nitrate,Total,0.89,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300(A),USEPA,300 A  ~ Inorganic Anions by Ion Chromatography,,,,,,,,,,,2017-08-14T18:10:15,STORET
KITSAPCHD_WQX,Kitsap County Health District,KITSAPCHD_WQX-T-170:201610251200,Sample-Other,Water,,2016-10-25,12:00:00,PDT,,,,,,,,,,,,Hood Canal Regional Pollution,The Hood Canal Regional Pollution Identification and Correction (PIC) Program,,KITSAPCHD_WQX-T-170,Shoreline Segment T-170,,,,,47.4120600000,-122.8756000000,WQ_sample,KITSAPCHD_WQX,WaterQuality_sample,,Water Bottle,STORET-603575781,,as NO3,Nitrate,Filterable,0.020,mg/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KITSAPCHD_WQX/activities/KITSAPCHD_WQX-T-170%3A201610251200/results/603575781/resdetectqntlmts,Lower Reporting Limit,0.0021,mg/L,,2017-03-23T17:52:45,STORET
KITSAPCHD_WQX,Kitsap County Health District,KITSAPCHD_WQX-M-032:201604271200,Sample-Other,Water,,2016-04-27,12:00:00,PDT,,,,,,,,,,,,Hood Canal Regional Pollution,The Hood Canal Regional Pollution Identification and Correction (PIC) Program,,KITSAPCHD_WQX-M-032,Shoreline Segment M-032,,,,,47.3683700000,-122.9974000000,WQ_sample,KITSAPCHD_WQX,WaterQuality_sample,,Water Bottle,STORET-603575666,,as NO3,Nitrate,Filterable,0.117,mg/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KITSAPCHD_WQX/activities/KITSAPCHD_WQX-M-032%3A201604271200/results/603575666/resdetectqntlmts,Lower Reporting Limit,0.0021,mg/L,,2017-03-23T17:52:43,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-10-24-11410-4,Sample-Routine,Water,,2016-10-24,,,2016-10-27,,,,,,,,,,,4,NITRATE,,WASIT-141,Miller Cr @ Miller Rd culvert,,,,,48.2218400000,-122.3177700000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731875838,,,Nitrate,Total Recoverable,1.4,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:51:51,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-03-14-10220-4,Sample-Routine,Water,,2016-03-14,,,2016-03-16,,,,,,,,,,,4,NITRATE,,WASIT-022,Pilchuck Cr @ Jackson Gulch Rd (MS),,,,,48.2099000000,-122.2258000000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731847608,,,Nitrate,Total Recoverable,2.1,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:49:42,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-SNY02_160727_133806,Field Msr/Obs,Water,,2016-07-27,13:38:06,PST,,,,,,,,,,,,SUQ_WQMD,Suquamish Tribe Monitoring,,SUQUAMISH-SNY-02,Sam Snyder Creek,,,,,47.7077000000,-122.6070000000,,,,,,STORET-695262504,,as N,Nitrate,Unfiltered,2.87,mg/L,,Final,,Actual,,,,,,,,,,Jul 27 2016  1:38PM   ::SampleDateTime: 2016-07-27 13:38:06::,,,,,,,,,,4500-NO3(D)***retired*** 4500-NO3 D,APHA,"DO NOT USE***4500 NO3 D ~ Nitrate in Water Using an ISE, 4500-NO3 D",,https://www.nemi.gov/methods/method_summary/9888/,,,,,,,,,2018-01-18T14:31:04,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-04-11-12200-4,Sample-Routine,Water,,2016-04-11,,,2016-04-13,,,,,,,,,,,4,NITRATE,,WASIT-220,Brenner Hatchery Spring 2 Center,,,,,48.0949600000,-122.0052300000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731874758,,,Nitrate,Total Recoverable,0.3,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:51:47,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-04-11-12220-4,Sample-Routine,Water,,2016-04-11,,,2016-04-13,,,,,,,,,,,4,NITRATE,,WASIT-222,Brenner Creek Tank 7,,,,,48.0976000000,-122.0040000000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731879821,,,Nitrate,Total Recoverable,2.9,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:52:11,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-1607026-53-Sample,Sample-Routine,Water,Surface Water,2016-07-26,16:25:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2016_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2016 Discrete Samples,,WSDANRAS-BC01.0,Bertrand Creek 1 lower,,,,,48.9241400000,-122.5301700000,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-963236544,Not Detected,as N,Nitrate,Total,,,U,Final,,Actual,,,,,,,,,,Laboratory batch: B16G169.,,,,,,,,,,4500-NO3(I),APHA,4500 NO3 I  ~ Nitrate in Water- Cadmium Reduction Flow Injection,,,Ecology Manchester Environmental Laboratory,2016-07-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-1607026-53-Sample/results/963236544/resdetectqntlmts,Reporting limit,0.01,mg/L,,2023-01-10T14:26:44,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-09-19-12070-4,Sample-Routine,Water,,2016-09-19,,,2016-09-23,,,,,,,,,,,4,NITRATE,,WASIT-207,Mainstem Stillaguamish R upstream of Pilchuck Cr,,,,,48.2087000000,-122.2216000000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731889740,,,Nitrate,Total Recoverable,2.2,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:52:51,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-09-19-10220-4,Sample-Routine,Water,,2016-09-19,,,2016-09-23,,,,,,,,,,,4,NITRATE,,WASIT-022,Pilchuck Cr @ Jackson Gulch Rd (MS),,,,,48.2099000000,-122.2258000000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731877769,,,Nitrate,Total Recoverable,2.3,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:51:59,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-SNY27_160930_110726,Field Msr/Obs,Water,,2016-09-30,11:07:26,PST,,,,,,,,,,,,SUQ_WQMD,Suquamish Tribe Monitoring,,SUQUAMISH-SNY-27,Sam Snyder Creek,,,,,47.7304000000,-122.5960000000,,,,,,STORET-695263245,,as N,Nitrate,Unfiltered,4.78,mg/L,,Final,,Actual,,,,,,,,,,Sep 30 2016 11:07AM   ::SampleDateTime: 2016-09-30 11:07:26::,,,,,,,,,,4500-NO3(D)***retired*** 4500-NO3 D,APHA,"DO NOT USE***4500 NO3 D ~ Nitrate in Water Using an ISE, 4500-NO3 D",,https://www.nemi.gov/methods/method_summary/9888/,,,,,,,,,2018-01-18T14:31:09,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-06-20-12220-4,Sample-Routine,Water,,2016-06-20,,,2016-06-22,,,,,,,,,,,4,NITRATE,,WASIT-222,Brenner Creek Tank 7,,,,,48.0976000000,-122.0040000000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731883382,,,Nitrate,Total Recoverable,0.5,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:52:26,STORET
LUMMINSN_WQX,Lummi Tribe of the Lummi Reservation (Tribal),LUMMINSN_WQX-021393-SampleWaterSurface1,Sample-Routine,Water,,2016-02-24,10:20:00,PDT,,,,,,,,,,,,LUMMI017,Surface Water - Nutrient Monitoring,,LUMMINSN_WQX-LUMMI0173,SW118,,,,,48.7906780000,-122.5907000000,Grab Sample,LUMMINSN_WQX,Grab Sample,,Water Bottle,STORET-598767346,Present Below Quantification Limit,as N,Nitrate,Total,,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,C1337,2016-02-24,,https://www.waterqualitydata.us/data/providers/STORET/organizations/LUMMINSN_WQX/activities/LUMMINSN_WQX-021393-SampleWaterSurface1/results/598767346/resdetectqntlmts,Lower Quantitation Limit,0.05,mg/L,,2017-02-16T23:16:23,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00210_42458_645,Sample-Routine,Water,Groundwater,2016-03-29,,,,,,,0,ft,,,,,,Tumwater_WHPA,Tumwater WHPA,Thurston County,THURSTONCOUNTY-WEL00210,Burkey,,,,,46.9583090000,-122.9198070000,Grab,THURSTONCOUNTY,Grab sample using bottleware,,Miscellaneous (Other),STORET-980484655,,as N,Nitrate,None,1.5,mg/L,,Accepted,,Actual,,,,,,,,,,"GData values on June 27 2023: gid=1339; SITE_CODE=17N/02W-15LA; SITE_NAME=BURKEY, Tracey; sys_loc_code (Metro_ID)=WEL00210; LAT=46.958309; LON=-122.919807; datetime=2016-03-29 15:30:00; Date_time2=3/29/2016 3:30:00 PM; Date_time_serial=42458.6458333333; sample_utc_offset=8; value=1.5; unit=mg/L; parameter=Nitrate as N; mdl=0; pql=0; matrix=Water; lab_batch=See TC Env Health files; qualifier=; dup=0; depth_measured_ft=0",,,,,,,,,,See_external_files,THURSTONCOUNTY,External files contain methodological data,,,,,,,,,,,2023-06-30T19:08:48,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00090_42648_661,Quality Control Sample-Lab Duplicate,Water,Drinking Water,2016-10-05,,,,,,,0,ft,,,,,,Scatter_Creek_Aquifer,Scatter Creek Aquifer,Thurston County,THURSTONCOUNTY-WEL00090,15N/03W-03PT03,,,,,46.8107720000,-123.0468290000,Grab,THURSTONCOUNTY,Grab sample using bottleware,,Miscellaneous (Other),STORET-980461732,,as N,Nitrate,None,2.5,mg/L,,Accepted,,Actual,,,,,,,,,,"GData values on June 27 2023: gid=1375; SITE_CODE=15N/03W-03PT03; SITE_NAME=Coyle, Alan; sys_loc_code (Metro_ID)=WEL00090; LAT=46.810772; LON=-123.046829; datetime=2016-10-05 14:40:00; Date_time2=10/5/2016 2:40:00 PM; Date_time_serial=42648.6611111111; sample_utc_offset=8; value=2.5; unit=mg/L; parameter=Nitrate as N; mdl=0; pql=0; matrix=Water; lab_batch=See TC Env Health files; qualifier=; dup=1; depth_measured_ft=0",,,,,,,,,,See_external_files,THURSTONCOUNTY,External files contain methodological data,,,,,,,,,,,2023-06-30T19:03:03,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-01-11-12200-4,Sample-Routine,Water,,2016-01-11,,,2016-01-15,,,,,,,,,,,4,NITRATE,,WASIT-220,Brenner Hatchery Spring 2 Center,,,,,48.0949600000,-122.0052300000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731867051,,,Nitrate,Total Recoverable,2.2,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:51:17,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-IND01_160125_144228,Field Msr/Obs,Water,,2016-01-25,14:42:28,PST,,,,,,,,,,,,SUQ_WQMD,Suquamish Tribe Monitoring,,SUQUAMISH-IND-01,Indianola Creek,,,,,47.7512000000,-122.5250000000,,,,,,STORET-695260135,,as N,Nitrate,Unfiltered,6.59,mg/L,,Final,,Actual,,,,,,,,,,Jan 25 2016  2:42PM   ::SampleDateTime: 2016-01-25 14:42:28::,,,,,,,,,,4500-NO3(D)***retired*** 4500-NO3 D,APHA,"DO NOT USE***4500 NO3 D ~ Nitrate in Water Using an ISE, 4500-NO3 D",,https://www.nemi.gov/methods/method_summary/9888/,,,,,,,,,2018-01-18T14:30:47,STORET
KNRD_WQX,Kalispel Indian Community of the Kalispel Reservation (Tribal),KNRD_WQX-6082406-03,Sample-Routine,Water,,2016-08-24,14:45:00,PST,,,,,,,,,,,,KNRD Inorganics and Metals,Inorganics and Metals Sampling Project,,KNRD_WQX-PORB,Pend Oreille River,,,,,48.3175145100,-117.2703707000,Kalispel QAPP 00145,KNRD_WQX,Grab Sample Method,,Water Sampler (Other),STORET-868124262,,as N,Nitrate,"Filtered, lab",0.026,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,Tshimakain Creek Labs,,,,,,,,2020-12-03T16:36:24,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-01-11-12070-4,Sample-Routine,Water,,2016-01-11,,,2016-01-15,,,,,,,,,,,4,NITRATE,,WASIT-207,Mainstem Stillaguamish R upstream of Pilchuck Cr,,,,,48.2087000000,-122.2216000000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731854747,,,Nitrate,Total Recoverable,2.2,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:50:26,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-02-08-12240-4,Sample-Routine,Water,,2016-02-08,,,2016-02-10,,,,,,,,,,,4,NITRATE,,WASIT-224,Trib 05-0120 236th St NE,,,,,48.2101890000,-122.1860590000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731850322,,,Nitrate,Total Recoverable,0.6,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:50:00,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-04-11-10220-4,Sample-Routine,Water,,2016-04-11,,,2016-04-13,,,,,,,,,,,4,NITRATE,,WASIT-022,Pilchuck Cr @ Jackson Gulch Rd (MS),,,,,48.2099000000,-122.2258000000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731884418,,,Nitrate,Total Recoverable,1.5,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:52:30,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-2016-04-11-12190-4,Sample-Routine,Water,,2016-04-11,,,2016-04-13,,,,,,,,,,,4,NITRATE,,WASIT-219,Brenner Hatchery Spring 1 West,,,,,48.0949900000,-122.0051100000,1,WASIT,Routine Sample,,Miscellaneous (Other),STORET-731875258,,,Nitrate,Total Recoverable,0.4,mg/L,,Final,,Actual,,,,,±0.03 mg/L,±0.80 RSD,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2018-07-23T17:51:49,STORET
