result_id,site_id,site_name,lat,lon,huc8,state_fips,county_fips5,provider,sample_date,chemical,water_type,location_type,activity_media,activity_media_sub,is_nondetect,value_for_stats,value_std,std_unit,rl_raw,detect_condition
NWIS-123829826,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-06-28,ortho,surface_water,NULL,Water,Surface Water,0,4.0000000000000001E-2,4.0000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123553143,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-04-27,nitrate,surface_water,NULL,Water,Surface Water,0,0.39800000000000002,0.39800000000000002,mg/L as N,NULL,NULL
NWIS-123553150,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-04-27,ortho,surface_water,NULL,Water,Surface Water,0,3.5999999999999997E-2,3.5999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-124264054,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-08-29,nitrate,surface_water,NULL,Water,Surface Water,0,0.77000000000000002,0.77000000000000002,mg/L as N,NULL,NULL
NWIS-124264061,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-08-29,ortho,surface_water,NULL,Water,Surface Water,0,5.0999999999999997E-2,5.0999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-124320606,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-09-08,nitrate,surface_water,NULL,Water,Surface Water,0,0.91200000000000003,0.91200000000000003,mg/L as N,NULL,NULL
NWIS-124320613,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-09-08,ortho,surface_water,NULL,Water,Surface Water,0,0.039,0.039,mg/L as P,4.0000000000000001E-3,NULL
NWIS-124841143,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-11-30,nitrate,surface_water,NULL,Water,Surface Water,0,1.28,1.28,mg/L as N,NULL,NULL
NWIS-124841150,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-11-30,ortho,surface_water,NULL,Water,Surface Water,0,8.4000000000000005E-2,8.4000000000000005E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-124643528,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-10-31,nitrate,surface_water,NULL,Water,Surface Water,0,1.28,1.28,mg/L as N,NULL,NULL
NWIS-124643535,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-10-31,ortho,surface_water,NULL,Water,Surface Water,0,8.0000000000000002E-2,8.0000000000000002E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-125001183,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2023-01-19,nitrate,surface_water,NULL,Water,Surface Water,0,0.83499999999999996,0.83499999999999996,mg/L as N,NULL,NULL
NWIS-125001190,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2023-01-19,ortho,surface_water,NULL,Water,Surface Water,0,8.6999999999999994E-2,8.6999999999999994E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-124884154,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-12-13,nitrate,surface_water,NULL,Water,Surface Water,0,1.3,1.3,mg/L as N,NULL,NULL
NWIS-124884161,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2022-12-13,ortho,surface_water,NULL,Water,Surface Water,0,8.1000000000000003E-2,8.1000000000000003E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-111998233,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-10-11,nitrate,surface_water,NULL,Water,Surface Water,0,1.7,1.7,mg/L as N,NULL,NULL
NWIS-111998240,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-10-11,ortho,surface_water,NULL,Water,Surface Water,0,7.6999999999999999E-2,7.6999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-115956070,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2019-03-12,nitrate,surface_water,NULL,Water,Surface Water,0,1.25,1.25,mg/L as N,NULL,NULL
NWIS-115956077,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2019-03-12,ortho,surface_water,NULL,Water,Surface Water,0,8.0000000000000002E-2,8.0000000000000002E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-115921946,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2019-01-31,nitrate,surface_water,NULL,Water,Surface Water,0,1.0800000000000001,1.0800000000000001,mg/L as N,NULL,NULL
NWIS-115921953,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2019-01-31,ortho,surface_water,NULL,Water,Surface Water,0,0.078,0.078,mg/L as P,4.0000000000000001E-3,NULL
NWIS-115708786,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-12-20,nitrate,surface_water,NULL,Water,Surface Water,0,1.3899999999999999,1.3899999999999999,mg/L as N,NULL,NULL
NWIS-115708793,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-12-20,ortho,surface_water,NULL,Water,Surface Water,0,0.094,0.094,mg/L as P,4.0000000000000001E-3,NULL
NWIS-112215283,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-11-06,nitrate,surface_water,NULL,Water,Surface Water,0,1.27,1.27,mg/L as N,NULL,NULL
NWIS-112215290,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-11-06,ortho,surface_water,NULL,Water,Surface Water,0,7.3999999999999996E-2,7.3999999999999996E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-111527721,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-08-06,nitrate,surface_water,NULL,Water,Surface Water,0,0.93700000000000006,0.93700000000000006,mg/L as N,NULL,NULL
NWIS-111527728,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-08-06,ortho,surface_water,NULL,Water,Surface Water,0,5.9999999999999998E-2,5.9999999999999998E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-111782856,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-09-10,nitrate,surface_water,NULL,Water,Surface Water,0,1.3600000000000001,1.3600000000000001,mg/L as N,NULL,NULL
NWIS-111782863,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-09-10,ortho,surface_water,NULL,Water,Surface Water,0,0.047,0.047,mg/L as P,4.0000000000000001E-3,NULL
NWIS-111169638,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-06-25,nitrate,surface_water,NULL,Water,Surface Water,0,0.89600000000000002,0.89600000000000002,mg/L as N,NULL,NULL
NWIS-111169645,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-06-25,ortho,surface_water,NULL,Water,Surface Water,0,0.062,0.062,mg/L as P,4.0000000000000001E-3,NULL
NWIS-111013626,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-06-06,nitrate,surface_water,NULL,Water,Surface Water,0,0.77100000000000002,0.77100000000000002,mg/L as N,NULL,NULL
NWIS-111013633,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-06-06,ortho,surface_water,NULL,Water,Surface Water,0,4.3999999999999997E-2,4.3999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-111595659,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-08-22,nitrate,surface_water,NULL,Water,Surface Water,0,1.0900000000000001,1.0900000000000001,mg/L as N,NULL,NULL
NWIS-111595666,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-08-22,ortho,surface_water,NULL,Water,Surface Water,0,5.3999999999999999E-2,5.3999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-111234193,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-07-09,nitrate,surface_water,NULL,Water,Surface Water,0,0.92300000000000004,0.92300000000000004,mg/L as N,NULL,NULL
NWIS-111234200,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-07-09,ortho,surface_water,NULL,Water,Surface Water,0,4.2000000000000003E-2,4.2000000000000003E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-110614274,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-04-10,nitrate,surface_water,NULL,Water,Surface Water,0,0.33300000000000002,0.33300000000000002,mg/L as N,NULL,NULL
NWIS-110614281,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-04-10,ortho,surface_water,NULL,Water,Surface Water,0,3.7999999999999999E-2,3.7999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-110766325,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-05-07,nitrate,surface_water,NULL,Water,Surface Water,0,0.315,0.315,mg/L as N,NULL,NULL
NWIS-110766332,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-05-07,ortho,surface_water,NULL,Water,Surface Water,0,4.5999999999999999E-2,4.5999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-110732615,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-04-26,nitrate,surface_water,NULL,Water,Surface Water,0,0.39200000000000002,0.39200000000000002,mg/L as N,NULL,NULL
NWIS-110732622,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-04-26,ortho,surface_water,NULL,Water,Surface Water,0,4.1000000000000002E-2,4.1000000000000002E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-110918615,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-05-22,nitrate,surface_water,NULL,Water,Surface Water,0,0.26000000000000001,0.26000000000000001,mg/L as N,NULL,NULL
NWIS-110918622,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-05-22,ortho,surface_water,NULL,Water,Surface Water,0,3.5999999999999997E-2,3.5999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-107565511,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-05-23,nitrate,surface_water,NULL,Water,Surface Water,0,0.46999999999999997,0.46999999999999997,mg/L as N,NULL,NULL
NWIS-107565518,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-05-23,ortho,surface_water,NULL,Water,Surface Water,0,4.8000000000000001E-2,4.8000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-107785277,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-06-05,nitrate,surface_water,NULL,Water,Surface Water,0,0.435,0.435,mg/L as N,NULL,NULL
NWIS-107785284,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-06-05,ortho,surface_water,NULL,Water,Surface Water,0,4.0000000000000001E-2,4.0000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-108409035,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-07-24,nitrate,surface_water,NULL,Water,Surface Water,0,1.21,1.21,mg/L as N,NULL,NULL
NWIS-108409042,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-07-24,ortho,surface_water,NULL,Water,Surface Water,0,7.1999999999999995E-2,7.1999999999999995E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-108094014,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-07-18,nitrate,surface_water,NULL,Water,Surface Water,0,1.1499999999999999,1.1499999999999999,mg/L as N,NULL,NULL
NWIS-108094021,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-07-18,ortho,surface_water,NULL,Water,Surface Water,0,5.0999999999999997E-2,5.0999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-108000588,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-06-26,nitrate,surface_water,NULL,Water,Surface Water,0,0.67200000000000004,0.67200000000000004,mg/L as N,NULL,NULL
NWIS-108000595,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-06-26,ortho,surface_water,NULL,Water,Surface Water,0,0.016,0.016,mg/L as P,4.0000000000000001E-3,NULL
NWIS-108465126,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-08-08,nitrate,surface_water,NULL,Water,Surface Water,0,1.28,1.28,mg/L as N,NULL,NULL
NWIS-108465133,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-08-08,ortho,surface_water,NULL,Water,Surface Water,0,8.1000000000000003E-2,8.1000000000000003E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-108679883,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-08-30,nitrate,surface_water,NULL,Water,Surface Water,0,1.3899999999999999,1.3899999999999999,mg/L as N,NULL,NULL
NWIS-108679890,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-08-30,ortho,surface_water,NULL,Water,Surface Water,0,5.1999999999999998E-2,5.1999999999999998E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-109527346,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-01-29,nitrate,surface_water,NULL,Water,Surface Water,0,0.84299999999999997,0.84299999999999997,mg/L as N,NULL,NULL
NWIS-109527353,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-01-29,ortho,surface_water,NULL,Water,Surface Water,0,5.2999999999999999E-2,5.2999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-110438053,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-03-14,nitrate,surface_water,NULL,Water,Surface Water,0,0.68100000000000005,0.68100000000000005,mg/L as N,NULL,NULL
NWIS-110438060,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-03-14,ortho,surface_water,NULL,Water,Surface Water,0,4.2000000000000003E-2,4.2000000000000003E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-110602891,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-03-27,nitrate,surface_water,NULL,Water,Surface Water,0,0.45600000000000002,0.45600000000000002,mg/L as N,NULL,NULL
NWIS-110602898,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-03-27,ortho,surface_water,NULL,Water,Surface Water,0,3.6999999999999998E-2,3.6999999999999998E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-109813431,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-02-27,nitrate,surface_water,NULL,Water,Surface Water,0,0.83199999999999996,0.83199999999999996,mg/L as N,NULL,NULL
NWIS-109813438,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2018-02-27,ortho,surface_water,NULL,Water,Surface Water,0,0.047,0.047,mg/L as P,4.0000000000000001E-3,NULL
NWIS-109347504,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-12-13,nitrate,surface_water,NULL,Water,Surface Water,0,1.29,1.29,mg/L as N,NULL,NULL
NWIS-109347511,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-12-13,ortho,surface_water,NULL,Water,Surface Water,0,6.7000000000000004E-2,6.7000000000000004E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-108945372,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-09-26,nitrate,surface_water,NULL,Water,Surface Water,0,1.54,1.54,mg/L as N,NULL,NULL
NWIS-108945379,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-09-26,ortho,surface_water,NULL,Water,Surface Water,0,0.062,0.062,mg/L as P,4.0000000000000001E-3,NULL
NWIS-109177559,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-11-08,nitrate,surface_water,NULL,Water,Surface Water,0,1.53,1.53,mg/L as N,NULL,NULL
NWIS-109177566,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-11-08,ortho,surface_water,NULL,Water,Surface Water,0,7.4999999999999997E-2,7.4999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-109045737,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-10-19,nitrate,surface_water,NULL,Water,Surface Water,0,1.8400000000000001,1.8400000000000001,mg/L as N,NULL,NULL
NWIS-109045744,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-10-19,ortho,surface_water,NULL,Water,Surface Water,0,5.3999999999999999E-2,5.3999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-107566560,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-05-08,nitrate,surface_water,NULL,Water,Surface Water,0,0.313,0.313,mg/L as N,NULL,NULL
NWIS-107566567,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-05-08,ortho,surface_water,NULL,Water,Surface Water,0,5.1999999999999998E-2,5.1999999999999998E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106947470,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-03-01,nitrate,surface_water,NULL,Water,Surface Water,0,1.26,1.26,mg/L as N,NULL,NULL
NWIS-106947477,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-03-01,ortho,surface_water,NULL,Water,Surface Water,0,7.6999999999999999E-2,7.6999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106946776,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-03-06,nitrate,surface_water,NULL,Water,Surface Water,0,1.1299999999999999,1.1299999999999999,mg/L as N,NULL,NULL
NWIS-106946783,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-03-06,ortho,surface_water,NULL,Water,Surface Water,0,6.7000000000000004E-2,6.7000000000000004E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-107145520,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-04-03,nitrate,surface_water,NULL,Water,Surface Water,0,0.44400000000000001,0.44400000000000001,mg/L as N,NULL,NULL
NWIS-107145527,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2017-04-03,ortho,surface_water,NULL,Water,Surface Water,0,5.0999999999999997E-2,5.0999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106131254,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2016-10-24,nitrate,surface_water,NULL,Water,Surface Water,0,0.88100000000000001,0.88100000000000001,mg/L as N,NULL,NULL
NWIS-106131261,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2016-10-24,ortho,surface_water,NULL,Water,Surface Water,0,6.8000000000000005E-2,6.8000000000000005E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105635833,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2016-08-29,nitrate,surface_water,NULL,Water,Surface Water,0,1.0900000000000001,1.0900000000000001,mg/L as N,NULL,NULL
NWIS-105635840,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2016-08-29,ortho,surface_water,NULL,Water,Surface Water,0,5.9999999999999998E-2,5.9999999999999998E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105495002,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2016-08-15,nitrate,surface_water,NULL,Water,Surface Water,0,0.79100000000000004,0.79100000000000004,mg/L as N,NULL,NULL
NWIS-105495009,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2016-08-15,ortho,surface_water,NULL,Water,Surface Water,0,2.9999999999999999E-2,2.9999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105736109,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2016-09-06,nitrate,surface_water,NULL,Water,Surface Water,0,1.1899999999999999,1.1899999999999999,mg/L as N,NULL,NULL
NWIS-105736116,USGS-12510500,"YAKIMA RIVER AT KIONA, WA",46.253467479999998,-119.4780794,17030003,53,53005,NWIS,2016-09-06,ortho,surface_water,NULL,Water,Surface Water,0,5.8999999999999997E-2,5.8999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
