OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2104009-04,Sample-Routine,Water,,2021-04-12,13:33:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP114,Rocky Ford Spring at Hatchery,,,,,47.3322000000,-119.4320400000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-953664885,,as P,Orthophosphate,Dissolved,0.092,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-04-14,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2104009-04/results/953664885/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-10-11T18:29:49,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2110022-07-Sample,Sample-Routine,Water,Surface Water,2021-10-25,13:31:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2021_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2021 Discrete Samples,,WSDANRAS-DR00.5,Dry Creek,,,,,46.9317850000,-117.4082200000,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-968189943,,as P,Orthophosphate,"Filtered, field",0.15,mg/L,J,Final,,Estimated,,,,,,,,,,Laboratory batch: B21J165.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,Ecology Manchester Environmental Laboratory,2021-10-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2110022-07-Sample/results/968189943/resdetectqntlmts,Reporting limit,0.052,mg/L,,2023-02-16T22:07:14,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2108058-21,Sample-Routine,Water,,2021-08-18,18:30:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP017,PE16.4 WW AT HENDRICKS RD,,,,,46.6727778000,-119.1500000000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957179066,,as P,Orthophosphate,Dissolved,0.004,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-08-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2108058-21/results/957179066/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:06:56,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2109057-03,Sample-Routine,Water,,2021-09-29,10:50:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP083,QD WW AT WEST CANAL,,,,,47.2150000000,-119.8838889000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957180652,,as P,Orthophosphate,Dissolved,<0.003,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-09-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2109057-03/results/957180652/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:07:35,STORET
JSKTRIBE_WQX,Jamestown S'Klallam Tribe (Tribal),JSKTRIBE_WQX-ADI8m03302021,Sample-Routine,Water,,2021-03-30,13:30:00,PDT,,,,,8,m,,,,,,JSTNEPNutrientPhyto2021,Investigation of nutrients and phytoplankton in Admiralty Inlet and Hood Canal,,JSKTRIBE_WQX-ADI,Admiralty Inlet,,,,,48.0027000000,-122.6370000000,GS,JSKTRIBE_WQX,Water Grab Sampling,,Water Bottle,STORET-943226417,,as P,Orthophosphate,Dissolved,52.529575671,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Unesco (1994),JSKTRIBE_WQX,Unesco (1994),,,,,,,,,,,2022-06-30T13:38:49,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2110006-15,Sample-Routine,Water,,2021-10-05,09:42:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP062,FRENCHMAN HILLS WW AT GAGING STA,,,,,46.9761111000,-119.4302778000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957179982,,as P,Orthophosphate,Dissolved,0.108,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-10-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2110006-15/results/957179982/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:07:18,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2108058-19,Sample-Routine,Water,,2021-08-18,17:14:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP110,WB10 WW AT COLUMBIA RIVER,,,,,46.6755556000,-119.4500000000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957181676,,as P,Orthophosphate,Dissolved,0.013,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-08-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2108058-19/results/957181676/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:08:02,STORET
JSKTRIBE_WQX,Jamestown S'Klallam Tribe (Tribal),JSKTRIBE_WQX-TDB1m09022021,Sample-Routine,Water,,2021-09-02,13:05:00,PDT,,,,,1,m,,,,,,JSTNEPNutrientPhyto2021,Investigation of nutrients and phytoplankton in Admiralty Inlet and Hood Canal,,JSKTRIBE_WQX-TDB,Thorndyke Bay,,,,,47.7834000000,-122.7330000000,GS,JSKTRIBE_WQX,Water Grab Sampling,,Water Bottle,STORET-943226573,,as P,Orthophosphate,Dissolved,51.161400212,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Unesco (1994),JSKTRIBE_WQX,Unesco (1994),,,,,,,,,,,2022-06-30T13:38:54,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2108037-10-Sample,Sample-Routine,Water,Surface Water,2021-08-10,10:31:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2021_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2021 Discrete Samples,,WSDANRAS-KA02.8,Kamiache Creek,,,,,47.1344029301,-117.6917161589,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-968124794,,as P,Orthophosphate,"Filtered, field",0.0941,mg/L,,Final,,Actual,,,,,,,,,,Laboratory batch: B21H070.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,Ecology Manchester Environmental Laboratory,2021-08-11,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2108037-10-Sample/results/968124794/resdetectqntlmts,Reporting limit,0.003,mg/L,,2023-02-15T20:34:22,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-A6-2021-04-27-L,Sample-Field Subsample,Water,,2021-04-27,,,,,,,,,,,,,,319 Testing,319,,SNOQUALM_WQX-A6,Res A6,,,,,47.5223052310,-121.8395362487,QAPP,SNOQUALM_WQX,QAPP,,Water Bottle,STORET-921700039,Not Detected,as PO4,Orthophosphate,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/SNOQUALM_WQX/activities/SNOQUALM_WQX-A6-2021-04-27-L/results/921700039/resdetectqntlmts,Practical Quantitation Limit,0.200,mg/L,,2021-12-09T13:32:29,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2110006-14,Sample-Routine,Water,,2021-10-05,09:25:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP028,WINCHESTER WW AT GAGING STATION,,,,,47.0000000000,-119.4247222000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957179216,,as P,Orthophosphate,Dissolved,<0.003,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-10-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2110006-14/results/957179216/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:07:00,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2110006-10,Sample-Routine,Water,,2021-10-05,15:13:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP014,POTHOLES E CA AT MILE 38.0,,,,,46.5905556000,-119.0497222000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957178950,,as P,Orthophosphate,Dissolved,0.003,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-10-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2110006-10/results/957178950/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:06:53,STORET
JSKTRIBE_WQX,Jamestown S'Klallam Tribe (Tribal),JSKTRIBE_WQX-ADI8m06172021,Sample-Routine,Water,,2021-06-17,09:20:00,PDT,,,,,8,m,,,,,,JSTNEPNutrientPhyto2021,Investigation of nutrients and phytoplankton in Admiralty Inlet and Hood Canal,,JSKTRIBE_WQX-ADI,Admiralty Inlet,,,,,48.0027000000,-122.6370000000,GS,JSKTRIBE_WQX,Water Grab Sampling,,Water Bottle,STORET-943226441,,as P,Orthophosphate,Dissolved,44.663236281,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Unesco (1994),JSKTRIBE_WQX,Unesco (1994),,,,,,,,,,,2022-06-30T13:38:50,STORET
JSKTRIBE_WQX,Jamestown S'Klallam Tribe (Tribal),JSKTRIBE_WQX-TDB8m09242021,Sample-Routine,Water,,2021-09-24,12:55:00,PDT,,,,,8,m,,,,,,JSTNEPNutrientPhyto2021,Investigation of nutrients and phytoplankton in Admiralty Inlet and Hood Canal,,JSKTRIBE_WQX-TDB,Thorndyke Bay,,,,,47.7834000000,-122.7330000000,GS,JSKTRIBE_WQX,Water Grab Sampling,,Water Bottle,STORET-943226687,,as P,Orthophosphate,Dissolved,74.34751162,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Unesco (1994),JSKTRIBE_WQX,Unesco (1994),,,,,,,,,,,2022-06-30T13:38:57,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2105029-15-Sample,Sample-Routine,Water,Surface Water,2021-05-17,08:35:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2021_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2021 Discrete Samples,,WSDANRAS-MA00.2,Marion Drain 2,,,,,46.3306488348,-120.1999943870,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-968170726,,as P,Orthophosphate,"Filtered, field",0.0777,mg/L,,Final,,Actual,,,,,,,,,,Laboratory batch: B21E096.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,Ecology Manchester Environmental Laboratory,2021-05-18,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2105029-15-Sample/results/968170726/resdetectqntlmts,Reporting limit,0.003,mg/L,,2023-02-16T22:04:23,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2105003-01,Sample-Routine,Water,,2021-05-03,11:45:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP111,CRAB CREEK AT IRBY CROSSING,,,,,47.3605556000,-118.8488889000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957116714,,as P,Orthophosphate,Dissolved,0.106,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-05-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2105003-01/results/957116714/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-02T15:08:03,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2105030-06-Sample,Sample-Routine,Water,Surface Water,2021-05-25,07:38:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2021_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2021 Discrete Samples,,WSDANRAS-BD09.4,Big Ditch upper,,,,,48.3881704976,-122.3330401130,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-968171657,,as P,Orthophosphate,"Filtered, field",0.0118,mg/L,,Final,,Actual,,,,,,,,,,Laboratory batch: B21E140.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,Ecology Manchester Environmental Laboratory,2021-05-26,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2105030-06-Sample/results/968171657/resdetectqntlmts,Reporting limit,0.003,mg/L,,2023-02-16T22:04:32,STORET
JSKTRIBE_WQX,Jamestown S'Klallam Tribe (Tribal),JSKTRIBE_WQX-ADI8m02042021,Sample-Routine,Water,,2021-02-04,11:15:00,PST,,,,,8,m,,,,,,JSTNEPNutrientPhyto2021,Investigation of nutrients and phytoplankton in Admiralty Inlet and Hood Canal,,JSKTRIBE_WQX-ADI,Admiralty Inlet,,,,,48.0027000000,-122.6370000000,GS,JSKTRIBE_WQX,Water Grab Sampling,,Water Bottle,STORET-943226393,,as P,Orthophosphate,Dissolved,67.600609469,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Unesco (1994),JSKTRIBE_WQX,Unesco (1994),,,,,,,,,,,2022-06-30T13:38:48,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2107040-05,Sample-Routine,Water,,2021-07-20,00:00:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP060,ROCKY FORD CR AT RT17,,,,,47.2611111000,-119.4519444000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957179792,,as P,Orthophosphate,Dissolved,0.077,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-07-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2107040-05/results/957179792/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:07:14,STORET
JSKTRIBE_WQX,Jamestown S'Klallam Tribe (Tribal),JSKTRIBE_WQX-ADI1m10222021,Sample-Routine,Water,,2021-10-22,12:15:00,PDT,,,,,1,m,,,,,,JSTNEPNutrientPhyto2021,Investigation of nutrients and phytoplankton in Admiralty Inlet and Hood Canal,,JSKTRIBE_WQX-ADI,Admiralty Inlet,,,,,48.0027000000,-122.6370000000,GS,JSKTRIBE_WQX,Water Grab Sampling,,Water Bottle,STORET-943226387,,as P,Orthophosphate,Dissolved,74.899109167,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Unesco (1994),JSKTRIBE_WQX,Unesco (1994),,,,,,,,,,,2022-06-30T13:38:48,STORET
PUYALLUP_WQX,Puyallup Tribe of the Puyallup Reservation (Tribal),PUYALLUP_WQX-WILKESON-1:20210126113000:SR,Sample-Routine,Water,,2021-01-26,11:30:00,PST,,,,,,,,,,,,AWQ - Discrete,Ambient Water Quality Discrete Data,,PUYALLUP_WQX-WILK-1,Wilkeson Creek,,,,,47.1357112300,-122.0758228400,Water Grab Sample,PUYALLUP_WQX,Water Grab Sample,,Water Bottle,STORET-1081319154,,as P,Orthophosphate,Dissolved,0.008,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7436/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/PUYALLUP_WQX/activities/PUYALLUP_WQX-WILKESON-1%3A20210126113000%3ASR/results/1081319154/resdetectqntlmts,Method Detection Level,0.004,mg/L,,2025-10-08T11:17:02,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2106026-22-Sample,Sample-Routine,Water,Surface Water,2021-06-14,09:58:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2021_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2021 Discrete Samples,,WSDANRAS-TH00.7,Thorn Creek,,,,,47.1884866058,-117.5314913693,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-968180452,,as P,Orthophosphate,"Filtered, field",0.119,mg/L,J,Final,,Estimated,,,,,,,,,,Laboratory batch: B21F088.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,Ecology Manchester Environmental Laboratory,2021-06-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2106026-22-Sample/results/968180452/resdetectqntlmts,Reporting limit,0.003,mg/L,,2023-02-16T22:05:55,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2108036-11-Sample,Sample-Routine,Water,Surface Water,2021-08-02,12:31:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2021_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2021 Discrete Samples,,WSDANRAS-DR00.5,Dry Creek,,,,,46.9317850000,-117.4082200000,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-968122513,,as P,Orthophosphate,"Filtered, field",0.146,mg/L,,Final,,Actual,,,,,,,,,,Laboratory batch: B21H017.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,Ecology Manchester Environmental Laboratory,2021-08-03,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2108036-11-Sample/results/968122513/resdetectqntlmts,Reporting limit,0.0295,mg/L,,2023-02-15T20:34:12,STORET
JSKTRIBE_WQX,Jamestown S'Klallam Tribe (Tribal),JSKTRIBE_WQX-ADI1m09022021,Sample-Routine,Water,,2021-09-02,11:55:00,PDT,,,,,1,m,,,,,,JSTNEPNutrientPhyto2021,Investigation of nutrients and phytoplankton in Admiralty Inlet and Hood Canal,,JSKTRIBE_WQX-ADI,Admiralty Inlet,,,,,48.0027000000,-122.6370000000,GS,JSKTRIBE_WQX,Water Grab Sampling,,Water Bottle,STORET-943226369,,as P,Orthophosphate,Dissolved,43.948918549,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Unesco (1994),JSKTRIBE_WQX,Unesco (1994),,,,,,,,,,,2022-06-30T13:38:47,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-2110021-01-Sample,Sample-Routine,Water,Surface Water,2021-10-19,07:24:00,PST,,,,,Whole column,ft,,,,,,WSDANRAS2021_SW_Discrete,Washington State Department of Agriculture Surface Water Monitoring Program 2021 Discrete Samples,,WSDANRAS-BD09.4,Big Ditch upper,,,,,48.3881704976,-122.3330401130,Quarter-point Grab Sample,WSDANRAS,WSDA NRAS Quarter-point Grab Sample Method,"Grab sampled water collected at three points along a line perpendicular to the waterway is combined into one sample container. Full description in WSDA NRAS, Standard Operating Procedure: Water Quality and Pesticides Monitoring Programs.",Wide mouth glass jar,STORET-968188850,,as P,Orthophosphate,"Filtered, field",0.0288,mg/L,,Final,,Actual,,,,,,,,,,Laboratory batch: B21J119.,,,,,,,,,,4500-P-G,APHA_SM21ED,4500 P G ~ Manual Digestion and Flow Injection Analysis for Orthophosphate,,,Ecology Manchester Environmental Laboratory,2021-10-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WSDANRAS/activities/WSDANRAS-2110021-01-Sample/results/968188850/resdetectqntlmts,Reporting limit,0.003,mg/L,,2023-02-16T22:07:05,STORET
KNRD_WQX,Kalispel Indian Community of the Kalispel Reservation (Tribal),KNRD_WQX-21K0903-01,Sample-Routine,Water,,2021-11-09,11:55:00,PST,,,,,,,,,,,,KNRD Inorganics and Metals,Inorganics and Metals Sampling Project,,KNRD_WQX-PUMP,Calispell Creek,,,,,48.3433280800,-117.2951491000,Kalispel QAPP 00145,KNRD_WQX,Grab Sample Method,,Water Sampler (Other),STORET-958326307,,as P,Orthophosphate,"Filtered, lab",0.004,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-P-F,APHA,4500 P F ~ Phosphorus in Water by Colorimetry Automated Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7420/,Tshimakain Creek Labs,,,,,,,,2022-11-28T16:51:08,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2104031-04,Sample-Routine,Water,,2021-04-27,13:15:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP029,PE16.4 WW AT COLUMBIA RIVER,,,,,46.5055556000,-119.2591667000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957116348,,as P,Orthophosphate,Dissolved,0.005,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-04-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2104031-04/results/957116348/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-02T15:07:17,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2105015-03,Sample-Routine,Water,,2021-05-11,13:10:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP086,W35.9 BWW AT END,,,,,47.1500000000,-119.8958333000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-953664647,,as P,Orthophosphate,Dissolved,0.003,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-05-12,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2105015-03/results/953664647/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-10-11T18:29:39,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2108058-03,Sample-Routine,Water,,2021-08-19,13:30:00,PST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-CBP300,CORP OF ENG.PUMP AT PASCO,,,,,46.2166667000,-119.1166667000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957181944,,as P,Orthophosphate,Dissolved,0.055,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5254/,,2021-08-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2108058-03/results/957181944/resdetectqntlmts,Method Detection Level,0.003,mg/L,,2022-11-03T23:08:09,STORET
