OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10076,NLA_WA-10076,Lake,,17020005,,,,,48.0366200000,-118.8933000000,,,,GPS-Unspecified,NAD83,729,m,,,Digital Elevation Model,NAVD88,US,53,047,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10077,NLA_WA-10077,Lake,,17100105,,,,,47.1337300000,-124.0473000000,,,,GPS-Unspecified,NAD83,10,m,,,Digital Elevation Model,NAVD88,US,53,027,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10083,NLA_WA-10083,Lake,,17020008,,,,,48.3957500000,-120.1849000000,,,,GPS-Unspecified,NAD83,714,m,,,Digital Elevation Model,NAVD88,US,53,047,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10093,NLA_WA-10093,Lake,,17110019,,,,,47.2442400000,-122.7578000000,,,,GPS-Unspecified,NAD83,10,m,,,Digital Elevation Model,NAVD88,US,53,053,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10099,NLA_WA-10099,Lake,,17020005,,,,,48.2308200000,-119.7766000000,,,,GPS-Unspecified,NAD83,507,m,,,Digital Elevation Model,NAVD88,US,53,047,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10103,NLA_WA-10103,Lake,,17110005,,,,,48.7256100000,-121.6434000000,,,,GPS-Unspecified,NAD83,214,m,,,Digital Elevation Model,NAVD88,US,53,073,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10106,NLA_WA-10106,Lake,,17110015,,,,,46.8310600000,-122.4472000000,,,,GPS-Unspecified,NAD83,151,m,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10109,NLA_WA-10109,Lake,,17110018,,,,,47.4710800000,-123.1715000000,,,,GPS-Unspecified,NAD83,220,m,,,Digital Elevation Model,NAVD88,US,53,045,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10111,NLA_WA-10111,Lake,,17030002,,,,,46.6220000000,-120.5560000000,,,,GPS-Unspecified,NAD83,343,m,,,Digital Elevation Model,NAVD88,US,53,077,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10113,NLA_WA-10113,Lake,,17110004,,,,,48.7029200000,-122.4533000000,,,,GPS-Unspecified,NAD83,137,m,,,Digital Elevation Model,NAVD88,US,53,073,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10114,NLA_WA-10114,Lake,,17110012,,,,,47.6051900000,-122.1403000000,,,,GPS-Unspecified,NAD83,77,m,,,Digital Elevation Model,NAVD88,US,53,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10117,NLA_WA-10117,Lake,,17110018,,,,,47.4763700000,-122.9161000000,,,,GPS-Unspecified,NAD83,98,m,,,Digital Elevation Model,NAVD88,US,53,045,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10118,NLA_WA-10118,Lake,,17060108,,,,,47.3771100000,-117.8026000000,,,,GPS-Unspecified,NAD83,612,m,,,Digital Elevation Model,NAVD88,US,53,063,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10120,NLA_WA-10120,Lake,,17020015,,,,,46.9543300000,-119.2563000000,,,,GPS-Unspecified,NAD83,275,m,,,Digital Elevation Model,NAVD88,US,53,025,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10121,NLA_WA-10121,Lake,,17020001,,,,,48.4007100000,-118.2503000000,,,,GPS-Unspecified,NAD83,684,m,,,Digital Elevation Model,NAVD88,US,53,019,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10122,NLA_WA-10122,Lake,,17110019,,,,,48.1367300000,-122.2970000000,,,,GPS-Unspecified,NAD83,99,m,,,Digital Elevation Model,NAVD88,US,53,061,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10127,NLA_WA-10127,Lake,,17110018,,,,,47.8965100000,-122.8824000000,,,,GPS-Unspecified,NAD83,58,m,,,Digital Elevation Model,NAVD88,US,53,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10128,NLA_WA-10128,Lake,,17110013,,,,,47.4213000000,-122.1878000000,,,,GPS-Unspecified,NAD83,133,m,,,Digital Elevation Model,NAVD88,US,53,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10129,NLA_WA-10129,Lake,,17020001,,,,,47.9379100000,-118.9888000000,,,,GPS-Unspecified,NAD83,398,m,,,Digital Elevation Model,NAVD88,US,53,025,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10131,NLA_WA-10131,Lake,,17110019,,,,,47.1569800000,-122.6829000000,,,,GPS-Unspecified,NAD83,60,m,,,Digital Elevation Model,NAVD88,US,53,053,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10134,NLA_WA-10134,Lake,,17110014,,,,,46.8323600000,-121.8633000000,,,,GPS-Unspecified,NAD83,1792,m,,,Digital Elevation Model,NAVD88,US,53,053,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10135,NLA_WA-10135,Lake,,17020015,,,,,47.0650500000,-119.4241000000,,,,GPS-Unspecified,NAD83,317,m,,,Digital Elevation Model,NAVD88,US,53,025,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10137,NLA_WA-10137,Lake,,17110010,,,,,47.4671000000,-121.4557000000,,,,GPS-Unspecified,NAD83,1225,m,,,Digital Elevation Model,NAVD88,US,53,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10141,NLA_WA-10141,Lake,,17110016,,,,,47.0210700000,-122.8310000000,,,,GPS-Unspecified,NAD83,62,m,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_OR-10628,Columbia River,River/Stream,RiversMajor,17070101,,,,,45.9845139300,-119.0041270000,,,,GPS-Unspecified,NAD83,104.4,m,,,Unknown,UNKWN,US,53,005,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10152,NRS_WA-10152,River/Stream,,17080002,,,,,46.2088674300,-121.7938865000,,,,GPS-Unspecified,NAD83,669.78,m,,,Digital Elevation Model,NAVD88,US,53,059,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10319,Cascade Creek,River/Stream,LargeStreams,17070105,,,,,46.1317145400,-121.5872985000,,,,GPS-Unspecified,NAD83,1076.865,m,,,Unknown,UNKWN,US,53,059,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10325,None,River/Stream,RiversOther,17020007,,,,,48.9560815700,-119.6933175000,,,,GPS-Unspecified,NAD83,353.995,m,,,Unknown,UNKWN,US,53,047,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10326,Columbia River,River/Stream,RiversMajor,17070101,,,,,45.6986077500,-120.4175269000,,,,GPS-Unspecified,NAD83,81.8,m,,,Unknown,UNKWN,US,53,039,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10332,South Fork Skykomish River,River/Stream,RiversOther,17110009,,,,,47.7289181600,-121.4275610000,,,,GPS-Unspecified,NAD83,253.775,m,,,Unknown,UNKWN,US,53,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10336,Right Fork Raimie Creek,River/Stream,SmallStreams,17100106,,,,,46.8375689400,-123.3862687000,,,,GPS-Unspecified,NAD83,195.01,m,,,Unknown,UNKWN,US,53,027,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10339,Skykomish River,River/Stream,RiversOther,17110009,,,,,47.8435851900,-121.6946012000,,,,GPS-Unspecified,NAD83,58.685,m,,,Unknown,UNKWN,US,53,061,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10340,Elochoman River,River/Stream,LargeStreams,17080003,,,,,46.2289540800,-123.3929511000,,,,GPS-Unspecified,NAD83,1.14,m,,,Unknown,UNKWN,US,53,069,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10341,Sandy Creek,River/Stream,SmallStreams,17110005,,,,,48.6813595100,-121.7200308000,,,,GPS-Unspecified,NAD83,335.335,m,,,Unknown,UNKWN,US,53,073,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10342,Yakima River,River/Stream,RiversMajor,17030003,,,,,46.2711699900,-119.5704723000,,,,GPS-Unspecified,NAD83,149.81,m,,,Unknown,UNKWN,US,53,005,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10343,Snoqualmie River,River/Stream,RiversOther,17110010,,,,,47.6921187200,-121.9662585000,,,,GPS-Unspecified,NAD83,11.225,m,,,Unknown,UNKWN,US,53,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10356,Rattlesnake Creek,River/Stream,LargeStreams,17030002,,,,,46.7993148100,-121.0911192000,,,,GPS-Unspecified,NAD83,836.66,m,,,Unknown,UNKWN,US,53,077,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10358,Little Bridge Creek,River/Stream,LargeStreams,17020008,,,,,48.3850037800,-120.2964230000,,,,GPS-Unspecified,NAD83,704.325,m,,,Unknown,UNKWN,US,53,047,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10381,Mashel River,River/Stream,LargeStreams,17110015,,,,,46.8552035200,-122.1764777000,,,,GPS-Unspecified,NAD83,441.255,m,,,Unknown,UNKWN,US,53,053,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10382,Quinault River,River/Stream,LargeStreams,17100102,,,,,47.5736458900,-123.5832338000,,,,GPS-Unspecified,NAD83,158.11,m,,,Unknown,UNKWN,US,53,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10388,Yakima River,River/Stream,RiversMajor,17030001,,,,,47.1823038200,-120.9080718000,,,,GPS-Unspecified,NAD83,572.57,m,,,Unknown,UNKWN,US,53,037,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10389,Columbia River,River/Stream,RiversMajor,17020005,,,,,48.1394315600,-119.0654186000,,,,GPS-Unspecified,NAD83,292.98,m,,,Unknown,UNKWN,US,53,047,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10390,Grande Ronde River,River/Stream,RiversMajor,17060106,,,,,46.0337849800,-117.1125038000,,,,GPS-Unspecified,NAD83,325.51,m,,,Unknown,UNKWN,US,53,003,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10391,Snake River,River/Stream,RiversMajor,17060107,,,,,46.6902134900,-117.4968159000,,,,GPS-Unspecified,NAD83,195.84,m,,,Unknown,UNKWN,US,53,075,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10397,Toppenish Creek,River/Stream,RiversOther,17030003,,,,,46.3105729000,-120.3531807000,,,,GPS-Unspecified,NAD83,223.5,m,,,Unknown,UNKWN,US,53,077,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10398,Skagit River,River/Stream,RiversOther,17110007,,,,,48.5159856400,-121.9798106000,,,,GPS-Unspecified,NAD83,27.49,m,,,Unknown,UNKWN,US,53,057,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10399,Sanpoil River,River/Stream,RiversOther,17020004,,,,,48.0872032300,-118.6915789000,,,,GPS-Unspecified,NAD83,433.575,m,,,Unknown,UNKWN,US,53,019,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10405,Discovery Creek,River/Stream,SmallStreams,17030002,,,,,46.5207699300,-121.2404181000,,,,GPS-Unspecified,NAD83,1401.455,m,,,Unknown,UNKWN,US,53,077,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10407,South Branch Little River,River/Stream,SmallStreams,17110020,,,,,47.9906789500,-123.5022942000,,,,GPS-Unspecified,NAD83,1006.625,m,,,Unknown,UNKWN,US,53,009,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10410,Wanity Slough,River/Stream,SmallStreams,17030003,,,,,46.4544060400,-120.4150557000,,,,GPS-Unspecified,NAD83,259.695,m,,,Unknown,UNKWN,US,53,077,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10419,NRS_WA-10419,River/Stream,,17110018,,,,,47.6813923800,-123.0204483000,,,,GPS-Unspecified,NAD83,82.73,m,,,Digital Elevation Model,NAVD88,US,53,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10427,NRS_WA-10427,River/Stream,,17100102,,,,,47.6280962700,-124.0173297000,,,,GPS-Unspecified,NAD83,84.5,m,,,Digital Elevation Model,NAVD88,US,53,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10432,Granite Creek,River/Stream,SmallStreams,17020001,,,,,48.2672400000,-118.5072669000,,,,GPS-Unspecified,NAD83,1328.89,m,,,Unknown,UNKWN,US,53,019,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10435,Clearwater River,River/Stream,LargeStreams,17100102,,,,,47.5824467000,-124.2980591000,,,,GPS-Unspecified,NAD83,20.29,m,,,Unknown,UNKWN,US,53,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10437,Lewis River,River/Stream,RiversOther,17080002,,,,,45.9308539600,-122.7096299000,,,,GPS-Unspecified,NAD83,5.11,m,,,Unknown,UNKWN,US,53,011,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10438,Satus Creek,River/Stream,RiversOther,17030003,,,,,46.2414954200,-120.4127497000,,,,GPS-Unspecified,NAD83,293.25,m,,,Unknown,UNKWN,US,53,077,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10440,Spokane River,River/Stream,RiversOther,17010305,,,,,47.6808621900,-117.1576414000,,,,GPS-Unspecified,NAD83,602.77,m,,,Unknown,UNKWN,US,53,063,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10441,Methow River,River/Stream,RiversMajor,17020008,,,,,48.4699106600,-120.1756803000,,,,GPS-Unspecified,NAD83,526.88,m,,,Unknown,UNKWN,US,53,047,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10442,Columbia River,River/Stream,RiversMajor,17020010,,,,,47.4613894500,-120.3168798000,,,,GPS-Unspecified,NAD83,188.21,m,,,Unknown,UNKWN,US,53,017,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10443,Columbia River,River/Stream,RiversMajor,17020005,,,,,48.0873196100,-119.0223688000,,,,GPS-Unspecified,NAD83,292.26,m,,,Unknown,UNKWN,US,53,047,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10444,Wheeler Creek,River/Stream,SmallStreams,17100106,,,,,46.7626601900,-123.4158518000,,,,GPS-Unspecified,NAD83,185.83,m,,,Unknown,UNKWN,US,53,049,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10449,Twisp River,River/Stream,SmallStreams,17020008,,,,,48.4550540100,-120.5661413000,,,,GPS-Unspecified,NAD83,1061.99,m,,,Unknown,UNKWN,US,53,047,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10451,None,River/Stream,SmallStreams,17030001,,,,,47.0280903500,-120.6529174000,,,,GPS-Unspecified,NAD83,509.51,m,,,Unknown,UNKWN,US,53,037,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10452,Lick Creek,River/Stream,SmallStreams,17060103,,,,,46.2593075800,-117.3111025000,,,,GPS-Unspecified,NAD83,637.37,m,,,Unknown,UNKWN,US,53,003,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10453,Raimie Creek,River/Stream,LargeStreams,17100106,,,,,46.7885522000,-123.4468025000,,,,GPS-Unspecified,NAD83,92.21,m,,,Unknown,UNKWN,US,53,049,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10457,NRS_WA-10457,River/Stream,,17060107,,,,,46.5546057200,-117.4766882000,,,,GPS-Unspecified,NAD83,515.53,m,,,Digital Elevation Model,NAVD88,US,53,023,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10462,NRS_WA-10462,River/Stream,,17060109,,,,,47.1207157600,-117.5407052000,,,,GPS-Unspecified,NAD83,623.69,m,,,Digital Elevation Model,NAVD88,US,53,075,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10463,None,River/Stream,LargeStreams,17070101,,,,,45.7999436300,-120.2141829000,,,,GPS-Unspecified,NAD83,222.29,m,,,Unknown,UNKWN,US,53,039,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10466,Tekison Creek,River/Stream,LargeStreams,17020010,,,,,47.1811504200,-120.0244085000,,,,GPS-Unspecified,NAD83,209.1,m,,,Unknown,UNKWN,US,53,037,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10468,Okanogan River,River/Stream,RiversOther,17020006,,,,,48.8586504400,-119.4147726000,,,,GPS-Unspecified,NAD83,276.73,m,,,Unknown,UNKWN,US,53,047,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10474,NRS_WA-10474,River/Stream,,17100104,,,,,47.1793575300,-123.3648433000,,,,GPS-Unspecified,NAD83,107.32,m,,,Digital Elevation Model,NAVD88,US,53,045,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10475,NRS_WA-10475,River/Stream,,17020011,,,,,47.8783901600,-120.7500944000,,,,GPS-Unspecified,NAD83,788.61,m,,,Digital Elevation Model,NAVD88,US,53,007,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10476,NRS_WA-10476,River/Stream,,17110005,,,,,48.5538791500,-120.7721040000,,,,GPS-Unspecified,NAD83,1221.72,m,,,Digital Elevation Model,NAVD88,US,53,057,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10478,NRS_WA-10478,River/Stream,,17110019,,,,,47.4003995100,-122.7031208000,,,,GPS-Unspecified,NAD83,48.14,m,,,Digital Elevation Model,NAVD88,US,53,053,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10479,NRS_WA-10479,River/Stream,,17100102,,,,,47.7269909800,-124.0379216000,,,,GPS-Unspecified,NAD83,214.85,m,,,Digital Elevation Model,NAVD88,US,53,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10480,NRS_WA-10480,River/Stream,,17020011,,,,,47.8301138500,-120.8300048000,,,,GPS-Unspecified,NAD83,571.39,m,,,Digital Elevation Model,NAVD88,US,53,007,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10481,NRS_WA-10481,River/Stream,,17020004,,,,,48.2664316300,-118.6925073000,,,,GPS-Unspecified,NAD83,511.78,m,,,Digital Elevation Model,NAVD88,US,53,019,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10482,NRS_WA-10482,River/Stream,,17100103,,,,,46.6625990500,-122.9914652000,,,,GPS-Unspecified,NAD83,49,m,,,Digital Elevation Model,NAVD88,US,53,041,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10484,NRS_WA-10484,River/Stream,,17100104,,,,,47.2538471600,-123.5665748000,,,,GPS-Unspecified,NAD83,102.48,m,,,Digital Elevation Model,NAVD88,US,53,027,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10485,NRS_WA-10485,River/Stream,,17020015,,,,,46.8324222900,-119.7928807000,,,,GPS-Unspecified,NAD83,157.42,m,,,Digital Elevation Model,NAVD88,US,53,025,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10486,NRS_WA-10486,River/Stream,,17080004,,,,,46.3132932200,-121.7324842000,,,,GPS-Unspecified,NAD83,751.03,m,,,Digital Elevation Model,NAVD88,US,53,059,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10488,NRS_WA-10488,River/Stream,,17100104,,,,,47.3320975700,-123.4457970000,,,,GPS-Unspecified,NAD83,219.1,m,,,Digital Elevation Model,NAVD88,US,53,045,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10490,NRS_WA-10490,River/Stream,,17030002,,,,,46.8435834200,-120.9508803000,,,,GPS-Unspecified,NAD83,619.24,m,,,Digital Elevation Model,NAVD88,US,53,077,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10491,NRS_WA-10491,River/Stream,,17110013,,,,,47.2756435800,-122.0397182000,,,,GPS-Unspecified,NAD83,57.5,m,,,Digital Elevation Model,NAVD88,US,53,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10496,NRS_WA-10496,River/Stream,,17110008,,,,,48.0801858800,-121.5676149000,,,,GPS-Unspecified,NAD83,459.06,m,,,Digital Elevation Model,NAVD88,US,53,061,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10499,NRS_WA-10499,River/Stream,,17110020,,,,,47.9550450400,-123.2845978000,,,,GPS-Unspecified,NAD83,1031.32,m,,,Digital Elevation Model,NAVD88,US,53,009,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10503,NRS_WA-10503,River/Stream,,17020004,,,,,48.0685614300,-118.6994178000,,,,GPS-Unspecified,NAD83,524.46,m,,,Digital Elevation Model,NAVD88,US,53,019,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10505,NRS_WA-10505,River/Stream,,17110009,,,,,47.6883883000,-121.2864990000,,,,GPS-Unspecified,NAD83,595.55,m,,,Digital Elevation Model,NAVD88,US,53,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10517,NRS_WA-10517,River/Stream,,17020001,,,,,48.3106851500,-118.1141599000,,,,GPS-Unspecified,NAD83,581.46,m,,,Digital Elevation Model,NAVD88,US,53,065,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10519,NRS_WA-10519,River/Stream,,17020002,,,,,48.7707336200,-118.3814406000,,,,GPS-Unspecified,NAD83,1169.55,m,,,Digital Elevation Model,NAVD88,US,53,019,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10520,NRS_WA-10520,River/Stream,,17080004,,,,,46.3173484600,-121.5430856000,,,,GPS-Unspecified,NAD83,1306.32,m,,,Digital Elevation Model,NAVD88,US,53,059,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NRS_WA-10521,NRS_WA-10521,River/Stream,,17110017,,,,,47.4932996700,-123.3964025000,,,,GPS-Unspecified,NAD83,648.63,m,,,Digital Elevation Model,NAVD88,US,53,045,,,,,,,,,,STORET
